paper_id,doi,title,year,journal,authors,abstract_keywords
2616,10.1021/ja410141u,Single-Step Delamination of a MWW Borosilicate Layered Zeolite Precursor under Mild Conditions without Surfactant and Sonication,2014,,,"['large quaternary amine sdas', 'comparative synthetic studies demonstrate', 'delaminated via isomorphous substitution']"
2617,10.1021/ja410844f,Hierarchical Hybrid Organic–Inorganic Materials with Tunable Textural Properties Obtained Using Zeolitic-Layered Precursor,2014,,,
2618,10.1021/ja411915c,A New Microporous Zeolitic Silicoborate (ITQ-52) with Interconnected Small and Medium Pores,2014,,,"['ray powder diffraction data', 'dimethylamino )] phosphonium dication', 'organic structure directing agents']"
2619,10.1021/ja512411b,SSZ-87: A Borosilicate Zeolite with Unusually Flexible 10-Ring Pore Openings,2015,,,"['connected via single rather', 'synthesized borosilicate zeolite ssz', 'b atoms could also']"
2620,10.1021/ja8023725,Supramolecular Chemistry in the Structure Direction of Microporous Materials from Aromatic Structure-Directing Agents,2008,,,
2621,10.1021/ja806903c,A Zeolitic Structure (ITQ-34) with Connected 9- and 10-Ring Channels Obtained with Phosphonium Cations as Structure Directing Agents,2008,,,"['highly stable tetraalkylphosphonium cations', 'new zeolitic material', 'large applied interest']"
2622,10.1021/ja806978f,Diquaternary Ammonium Compounds in Zeolite Synthesis: Cyclic and Polycyclic N-Heterocycles Connected by Methylene Chains,2009,,,
2623,10.1021/ja901330u,PKU-9: An Aluminogermanate with a New Three-Dimensional Zeolite Framework Constructed from CGS Layers and Spiro-5 Units,2009,,,"['new zeolite framework composed', 'porous aluminogermanate containing spiro', 'low framework density']"
2624,10.1021/ja904458y,Framework Stabilization of Ge-Rich Zeolites via Postsynthesis Alumination,2009,,,"['experimental data unambiguously show', 'organic structure directing agents', 'organic structure directing agent']"
2625,10.1021/ja908382n,Pillared MFI Zeolite Nanosheets of a Single-Unit-Cell Thickness,2010,,,
2626,10.1021/ja9094318,In Situ Transformation of TON Silica Zeolite into the Less Dense ITW: Structure-Direction Overcoming Framework Instability in the Synthesis of SiO2 Zeolites,2010,,,"['van der waals interactions', 'strained double 4', 'specific synthesis conditions']"
2627,10.1021/ja954246t,,1996,,,
2628,10.1021/ja954337q,,1996,,,
2629,10.1021/ja963925g,A Model for the Structure of the Large-Pore Zeolite SSZ-31,1997,,,"[')- atoms per nm', 'transmission electron microscopy', 'structurally related polymorphs']"
2630,10.1021/ja9701873,19F/29Si Distance Determinations in Fluoride-Containing Octadecasil from Solid-State NMR Measurements,1997,,,"['120 +- 20 hz', '1150 +- 50 hz', 'tedor nmr experiments carried']"
2631,10.1021/ja974211o,Spatial Correlation of Charge Centers in the Tectosilicate Nonasil Determined by Multidimensional &lcub;1H&rcub; → 2H CPMAS NMR Correlation Spectroscopy,1998,,,"['charge centers using two', 'made nonasil samples synthesized', 'electrically neutral molecules used']"
2632,10.1021/ja982262v,,1998,,,
2633,10.1021/ja982384n,Transformation of Germanium Dioxide to Microporous Germanate 4-Connected Nets,1998,,,"['type net containing 1', 'synthetic route similar', 'current widespread applications']"
2634,10.1021/ja982591n,Novel Germanate Zeolite Structures with 3-Rings,1998,,,"['novel catalytic properties', 'new framework topologies', 'ever increasing interest']"
2635,10.1021/ja9840549,Five-Coordinate Silicon in High-Silica Zeolites,1999,,,
2636,10.1021/ja990722u,"Guest/Host Relationships in the Synthesis of the Novel Cage-Based Zeolites SSZ-35, SSZ-36, and SSZ-39",2000,,,"['observed molecular sieve phase', 'obtain novel zeolite structures', 'three molecular sieve phases']"
2637,10.1021/jacs.5b11046,Structure-Directing Behaviors of Tetraethylammonium Cations toward Zeolite Beta Revealed by the Evolution of Aluminosilicate Species Formed during the Crystallization Process,2015,,,"['resolution transmission electron microscopy', 'molecule geometrically fitted within', 'tea +- aluminosilicate composites']"
2638,10.1021/jacs.6b02953,Locating Organic Guests in Inorganic Host Materials from X-ray Powder Diffraction Data,2016,,,"['investigated six borosilicate zeolites', 'indecipherable electron density maps', 'synchrotron powder diffraction data']"
2639,10.1021/jacs.7b08810,Well-Defined Silanols in the Structure of the Calcined High-Silica Zeolite SSZ-70: New Understanding of a Successful Catalytic Material,2017,,,"['resolution transmission electron microscopy', 'q 3 silanol species', 'isolated silanol group protrudes']"
2640,10.1021/jacs.9b00643,Kinetics and Mechanism of the Hydrolysis and Rearrangement Processes within the AssemblyâDisassemblyâOrganizationâReassembly Synthesis of Zeolites,2019,,,"['apparent activation energy', '8a37 h period', '70 adegc ).']"
2641,10.1021/jp000505b,Photoinduced Charge Separation of Methylphenothiazine in Vanadium- and Titanium-Containing AlPO-5 and AlPO-11,2000,,,"['lived photoinduced electron transfer', 'v5 +) molecular sieves', '11 molecular sieves depends']"
2642,10.1021/jp000905z,Colors of Ag+-Exchanged Zeolite A,2000,,,"['unit structure cell consisting', 'investigating different coordination sites', 'next lower lying levels']"
2643,10.1021/jp002148a,Thermochemistry of Pure-Silica Zeolites,2000,,,"['containing internal silanol groups', 'internal silanol groups', 'strong linear correlation']"
2644,10.1021/jp002490n,Electron Paramagnetic Resonance Spectroscopy of Chromium in CrAPO-5 Molecular Sieves,2000,,,"['band electron paramagnetic resonance', 'exhibiting low sorption capacities', 'axially symmetric g factor']"
2645,10.1021/jp002751t,The Determination of Brønsted Acid Sites in Zeolite ERS-7 by Neutron and X-ray Powder Diffraction,2001,,,"['simultaneously employed synchrotron x', 'ray powder diffraction data', 'pxd difference fourier maps']"
2646,10.1021/jp002816s,"A Novel Titanosilicate with MWW Structure. I. Hydrothermal Synthesis, Elimination of Extraframework Titanium, and Characterizations",2001,,,"['type titanosilicate nearly free', '1 band increases linearly', 'octahedral ti species showing']"
2647,10.1021/jp0043874,Catalytic Oxidation of 2-Chlorophenol in Confined Channels of ZSM-48,2001,,,"['temperature electron paramagnetic resonance', 'ray absorption fine structural', 'supercritical water oxidation']"
2648,10.1021/jp0101413,"Host−Guest Interactions in P1, SUZ-4, and ZSM-57 Zeolites Containing N,N,N,N ‘ ,N ‘ ,N ‘-Hexaethylpentanediammonium Ion as a Guest Molecule",2001,,,
2649,10.1021/jp010491p,Entropy of Pure-Silica Molecular Sieves,2001,,,"['temperature heat capacity', 'silica molecular sieves', 'significant entropy barriers']"
2650,10.1021/jp010885g,Photocatalytic Reduction of CO2 with H2O on Ti−β Zeolite Photocatalysts: Effect of the Hydrophobic and Hydrophilic Properties,2001,,,"['different conditions using oh', 'ions showed hydrophobic properties', 'titanium oxide species']"
2651,10.1021/jp0111214,Solid-State NMR Studies of the As-Synthesized AlPO4-5/TPAF Microporous Aluminophosphate,2001,,,"['tpa +) cation template', 'redor experiment strongly supports', '27al hetcor experiment']"
2652,10.1021/jp012095c,Naphthalene Included within All-Silica Zeolites: Influence of the Host on the Naphthalene Photophysics,2001,,,"['time resolved emission spectroscopy', 'naphthalene within different zeolites', 'room temperature phosphorescence']"
2653,10.1021/jp012115a,Thermoanalytic Studies on Template Removal from MeAPO-31 Doped with Various Metals,2002,,,"['temperature peak comprises desorption', 'temperature differential thermogravimetric peak', 'temperature peaks depend linearly']"
2654,10.1021/jp012407b,"Synthesis and Structure Determination by ZEFSAII of SSZ-55: A New High-Silica, Large-Pore Zeolite",2002,,,"['transmission electron microscopy confirms', 'monte carlo method zefsaii', '[( 1 -( 3']"
2655,10.1021/jp013189p,On the Preferential Location of Al and Proton Siting in Zeolites: A Computational and Infrared Study,2002,,,"['force field atomistic simulations', 'oh stretching ir bands', 'two bands centered']"
2656,10.1021/jp013285q,Comparative Study of the Vanadium Species in VAPO-5 and VAPSO-5 Molecular Sieves,2002,,,
2657,10.1021/jp013302b,Preferential Location of Ge in the Double Four-Membered Ring Units of ITQ-7 Zeolite,2002,,,"['theoretical ab initio calculations', '29si mas nmr leads', 'ge selectively occupies positions']"
2658,10.1021/jp021878a,Characterization of the Gel Phases of AlPO4-11 Molecular Sieve Synthesis by Solid-state NMR,2003,,,"['present work clearly demonstrates', '11 molecular sieve synthesis', '27al magic angle spinning']"
2659,10.1021/jp0308256,A Study of the Formation of Molecular Sieve SAPO-44,2004,,,"['based molecular sieve sapo', '31 p cross polarization', 'transferred echo double']"
2660,10.1021/jp034993+,Intrazeolite Nanostructure of Nd(III) Complex Giving Strong Near-Infrared Luminescence,2003,,,"['iii )- loading level', 'iii )- loading levels', 'average lifetime became longer']"
2661,10.1021/jp037257e,Structural and Functional Characterization of Redox Mn and Co Sites in AlPO Materials and Their Role in Alkane Oxidation Catalysis,2004,,,"['require cation sites able', 'cyclohexane oxidation involve cycling', 'undergo redox cycles remain']"
2662,10.1021/jp0378438,"Effect of the Germanium Incorporation in the Synthesis of EU-1, ITQ-13, ITQ-22, and ITQ-24 Zeolites",2004,,,
2663,10.1021/jp040216d,ITQ-12:â A Zeolite Having Temperature Dependent Adsorption Selectivity and Potential for Propene Separation,2004,,,"['dependent property gives rise', 'slightly larger propane molecules', 'pure silica zeolite itq']"
2664,10.1021/jp0402434,Studies on the Role of Fluoride Ion vs Reaction Concentration in Zeolite Synthesis,2005,,,"['structure may well contain', 'intriguing paper recently published', 'sio 2 reactant ratio']"
2665,10.1021/jp040305q,Crystal Structure of MCM-65:â An Alternative Linkage of Ferrierite Layers,2004,,,"['synchrotron powder diffraction data', 'constrained model building suggested', 'electron diffraction experiments']"
2666,10.1021/jp044924a,Experimental Observations of WaterâFramework Interactions in a Hydrated Microporous Aluminum Phosphate,2005,,,"['quantum magic angle spinning', 'lewis acidic framework aluminums', '27 al nmr shows']"
2667,10.1021/jp0471047,Photochemical Generation of Electrons and Holes in Germanium-Containing ITQ-17 Zeolite,2005,,,"['optical spectrum reported previously', 'second longer lived transient', 'framework germanium atoms opening']"
2668,10.1021/jp048908p,Zeolite Synthesis Using Degradable Structure-Directing Agents and Pore-Filling Agents â,2005,,,"['27 al nmr ),', 'synthesized using organic structure', 'zeolite synthesis method']"
2669,10.1021/jp050777k,Temperature-Induced Transformations in CoAPO-34 Molecular Sieve:â A Combined In Situ X-ray Diffraction and FTIR Study,2005,,,"['translating imaging plate system', 'symmetry remains triclinic p', 'cha )- type topology']"
2670,10.1021/jp050778c,Propene Adsorption Sites in Zeolite ITQ-12:â A Combined Synchrotron X-ray and Neutron Diffraction Study,2005,,,"['neutron diffraction data taken', 'methylene group pointing toward', 'characterized via rietveld refinement']"
2671,10.1021/jp0519215,Structure-Directing Role of Molecules Containing Benzyl Rings in the Synthesis of a Large-Pore Aluminophosphate Molecular Sieve:â An Experimental and Computational Study,2005,,,"['defined molecular shape enhances', 'one benzyl ring self', 'two benzyl rings']"
2672,10.1021/jp052438x,Structure and Synthesis of SSZ-63:â Toward an Ordered Form of Zeolite Beta,2005,,,"['possesses significant disorder related', 'hypothetical polytype c proposed', 'little disorder associated']"
2673,10.1021/jp054199j,Si Distribution in Silicoaluminophosphate Molecular Sieves with the LEV Topology:â A Solid-State NMR Study,2005,,,"['two distinct tetrahedral sites', 'topologically distinct site', 'state nmr evidence']"
2674,10.1021/jp054950o,Structure-Directing Agent Location and Non-Centrosymmetric Structure of Fluoride-Containing Zeolite SSZ-55,2006,,,"['pure silica zeolite ssz', 'spacegroup c 222 1', 'accommodate ordered arrays']"
2675,10.1021/jp0565352,Crystal Structure of Zeolite MCM-68:â A New Three-Dimensional Framework with Large Pores,2006,,,"['synchrotron powder diffraction data', 'observed intensity profile', 'model coordinates optimizes']"
2676,10.1021/jp063852f,"Synthesis, Characterization, and Growth Rates of Germanium Silicalite-1 Grown from Clear Solutions",2006,,,
2677,10.1021/jp0677694,Reaction at Interfaces: The Silicoaluminophosphate Molecular Sieve CAL-1,2007,,,
2678,10.1021/jp077687v,Acidic Properties of SSZ-33 and SSZ-35 Novel Zeolites: a Complex Infrared and MAS NMR Study,2008,,,"['different surface oh species', '1h magic angle spinning', 'bonded oh groups separately']"
2679,10.1021/jp100368e,Anisotropic Thermal Expansion of SiO2 and AlPO4 Clathrasils with the AST-Type Structure,2010,,,"['fully calcined alpo4 analogue', 'calcined forms using x', 'quinuclidinum cations fill']"
2680,10.1021/jp101744k,Analysis of the ITQ-12 Zeolite Performance in Propane−Propylene Separations Using a Combination of Experiments and Molecular Simulations,2010,,,"['event molecular simulation techniques', 'bias monte carlo method', 'results support experimental observations']"
2681,10.1021/jp101756d,"Structure Directing Effect of (1S,2S)-2-Hydroxymethyl-1-benzyl-1-methylpyrrolidinium in the Synthesis of AlPO-5",2010,,,"['recently developed computational model', 'partially reversible photoinduced rearrangement', 'induce chiral supramolecular arrangements']"
2682,10.1021/jp102663f,Investigation of the Energetic Performance of Pure Silica ITQ-4 (IFR) Zeolite under High Pressure Water Intrusion,2010,,,"['ring pure silica itq', 'water molecules remaining confined', 'strongly hydrogen bonded']"
2683,10.1021/jp106247g,Impact of Controlling the Site Distribution of Al Atoms on Catalytic Properties in Ferrierite-Type Zeolites†,2011,,,"['sdas ), low si', 'differently sized cyclic amines', 'concentrated synthesis mixtures favor']"
2684,10.1021/jp1098975,"Crystallization Behavior of Zeolite Beta in OSDA-Free, Seed-Assisted Synthesis",2011,,,"['osda )- free synthesis', 'nonseeded gel enhances', 'fully clarified yet']"
2685,10.1021/jp200043b,Probing ZnAPO-34 Self-Assembly Using Simultaneous Multiple in Situ Techniques,2011,,,"['promote nano particle growth', 'energy minimization calculations ).', 'found per cha cage']"
2686,10.1021/jp208560t,Investigations of Formation of Molecular Sieve SAPO-34,2011,,,"['crystal face likely results', 'layered structure held mainly', '29si nmr results suggest']"
2687,10.1021/jp209182u,0.3 Å Makes the Difference: Dramatic Changes in Methanol-to-Olefin Activities between H-ZSM-12 and H-ZSM-22 Zeolites,2011,,,"['key intermediate species formed', 'state nmr spectroscopy', 'scanning electron microscopy']"
